district_code,district_name,week,year,disease,cases_reported,population,incidence_rate,vaccination_coverage,rainfall_mm,humidity,risk_flag
D0511,District_511,7,2025,Typhoid,95,4194839,0.022646876,95.35,10.72,93.9,0
D0511,District_511,8,2025,Hepatitis,298,4194839,0.071039675,95.35,369.33,78.84,0
D0511,District_511,9,2025,Hepatitis,99,4194839,0.023600429,95.35,479.39,45.26,0
D0511,District_511,10,2025,Chikungunya,34,4194839,0.008105198,95.35,431.14,52.11,0
D0511,District_511,11,2025,Swine Flu,54,4194839,0.012872961,95.35,83.95,32.11,0
D0511,District_511,12,2025,Hepatitis,242,4194839,0.057689938,95.35,163.41,72.89,0
D0511,District_511,13,2025,Chikungunya,134,4194839,0.031944015,95.35,86.23,72.91,0
D0511,District_511,14,2025,Swine Flu,269,4194839,0.064126418,95.35,300.65,80.79,0
D0511,District_511,15,2025,Chikungunya,144,4194839,0.034327897,95.35,356.09,30.77,0
D0511,District_511,16,2025,Hepatitis,72,4194839,0.017163948,95.35,158.54,87.25,0
D0511,District_511,17,2025,Typhoid,33,4194839,0.00786681,95.35,269.75,81.71,0
D0511,District_511,18,2025,Swine Flu,11,4194839,0.00262227,95.35,345.46,39.86,0
D0511,District_511,19,2025,Chikungunya,128,4194839,0.030513686,95.35,210.67,54.33,0
D0511,District_511,20,2025,Malaria,147,4194839,0.035043061,95.35,427.01,74.7,0
D0511,District_511,21,2025,Dengue,178,4194839,0.042433095,95.35,385.77,64.71,0
D0511,District_511,22,2025,Chikungunya,87,4194839,0.020739771,95.35,32.33,38.06,0
D0511,District_511,23,2025,Typhoid,226,4194839,0.053875727,95.35,310.56,36.11,0
D0511,District_511,24,2025,Malaria,241,4194839,0.057451549,95.35,117.66,84.7,0
D0511,District_511,25,2025,Hepatitis,246,4194839,0.05864349,95.35,278.76,40.92,0
D0511,District_511,26,2025,Swine Flu,281,4194839,0.066987076,95.35,478.44,42.05,0
D0512,District_512,1,2025,Chikungunya,234,8137028,0.028757428,51.85,439.53,88.16,1
D0512,District_512,2,2025,Dengue,181,8137028,0.022243994,51.85,202.26,72.85,1
D0512,District_512,3,2025,Typhoid,212,8137028,0.026053739,51.85,145.76,72.33,1
D0512,District_512,4,2025,Chikungunya,230,8137028,0.028265848,51.85,117.2,63.55,1
D0512,District_512,5,2025,Swine Flu,104,8137028,0.012781079,51.85,266.26,69.83,1
D0512,District_512,6,2025,Typhoid,165,8137028,0.020277674,51.85,57.12,72.12,1
D0512,District_512,7,2025,Swine Flu,112,8137028,0.013764239,51.85,274.64,97.75,1
D0512,District_512,8,2025,Malaria,61,8137028,0.007496595,51.85,0.67,45.61,0
D0512,District_512,9,2025,Hepatitis,199,8137028,0.024456104,51.85,161.92,45.02,1
D0512,District_512,10,2025,Typhoid,184,8137028,0.022612679,51.85,109.97,34.01,1
D0512,District_512,11,2025,Swine Flu,156,8137028,0.019171619,51.85,485.61,76.07,1
D0512,District_512,12,2025,Hepatitis,108,8137028,0.013272659,51.85,363.62,68.43,1
D0512,District_512,13,2025,Typhoid,98,8137028,0.012043709,51.85,174.83,37.79,0
D0512,District_512,14,2025,Dengue,250,8137028,0.030723748,51.85,46.42,55.52,1
D0512,District_512,15,2025,Swine Flu,98,8137028,0.012043709,51.85,258.4,42.51,0
D0512,District_512,16,2025,Typhoid,156,8137028,0.019171619,51.85,106.72,53.2,1
D0512,District_512,17,2025,Dengue,255,8137028,0.031338223,51.85,268.21,96.59,1
D0512,District_512,18,2025,Malaria,266,8137028,0.032690068,51.85,417.68,77.83,1
D0512,District_512,19,2025,Dengue,89,8137028,0.010937654,51.85,307.9,30.53,0
D0512,District_512,20,2025,Malaria,147,8137028,0.018065564,51.85,316.89,47.68,1
D0512,District_512,21,2025,Malaria,27,8137028,0.003318165,51.85,270.52,30.73,0
D0512,District_512,22,2025,Malaria,136,8137028,0.016713719,51.85,463.63,80.04,1
D0512,District_512,23,2025,Typhoid,163,8137028,0.020031884,51.85,465.95,62.86,1
D0512,District_512,24,2025,Malaria,259,8137028,0.031829803,51.85,256.36,99.58,1
D0512,District_512,25,2025,Swine Flu,234,8137028,0.028757428,51.85,152.88,81.35,1
D0512,District_512,26,2025,Swine Flu,21,8137028,0.002580795,51.85,229.79,66.25,0
D0513,District_513,1,2025,Swine Flu,271,3825681,0.070837061,78.03,93.28,86.33,0
D0513,District_513,2,2025,Dengue,91,3825681,0.023786615,78.03,318.17,79.34,0
D0513,District_513,3,2025,Typhoid,137,3825681,0.035810618,78.03,250.05,47.06,0
D0513,District_513,4,2025,Malaria,36,3825681,0.009410089,78.03,51.65,67.12,0
D0513,District_513,5,2025,Malaria,149,3825681,0.038947314,78.03,98.82,68.92,0
D0513,District_513,6,2025,Swine Flu,10,3825681,0.002613914,78.03,239.82,61.59,0
D0513,District_513,7,2025,Typhoid,109,3825681,0.028491659,78.03,443.79,42.54,0
D0513,District_513,8,2025,Swine Flu,280,3825681,0.073189584,78.03,283.2,45.64,0
D0513,District_513,9,2025,Typhoid,90,3825681,0.023525223,78.03,340.77,49.67,0
D0513,District_513,10,2025,Typhoid,62,3825681,0.016206265,78.03,169.51,30.72,0
D0513,District_513,11,2025,Hepatitis,44,3825681,0.01150122,78.03,285.71,94.19,0
D0513,District_513,12,2025,Malaria,207,3825681,0.054108014,78.03,223.69,78.03,0
D0513,District_513,13,2025,Dengue,106,3825681,0.027707485,78.03,329.56,78.27,0
D0513,District_513,14,2025,Typhoid,80,3825681,0.02091131,78.03,25.29,70.06,0
D0513,District_513,15,2025,Typhoid,47,3825681,0.012285394,78.03,246.65,78.25,0
D0513,District_513,16,2025,Swine Flu,154,3825681,0.040254271,78.03,148,98.73,0
D0513,District_513,17,2025,Malaria,33,3825681,0.008625915,78.03,163.09,56.96,0
D0513,District_513,18,2025,Dengue,146,3825681,0.03816314,78.03,480.46,79.88,0
D0513,District_513,19,2025,Chikungunya,159,3825681,0.041561228,78.03,91.35,55.17,0
D0513,District_513,20,2025,Typhoid,16,3825681,0.004182262,78.03,155.62,89.8,0
D0513,District_513,21,2025,Typhoid,81,3825681,0.021172701,78.03,254.95,90.06,0
D0513,District_513,22,2025,Dengue,61,3825681,0.015944874,78.03,431.51,93.16,0
D0513,District_513,23,2025,Hepatitis,32,3825681,0.008364524,78.03,208.34,30.38,0
D0513,District_513,24,2025,Malaria,29,3825681,0.00758035,78.03,371.93,50.87,0
D0513,District_513,25,2025,Swine Flu,245,3825681,0.064040886,78.03,428.19,39.37,0
D0513,District_513,26,2025,Chikungunya,17,3825681,0.004443653,78.03,155.01,61.78,0
D0514,District_514,1,2025,Dengue,86,4810547,0.017877385,95.35,196.38,64.68,0
D0514,District_514,2,2025,Swine Flu,123,4810547,0.025568818,95.35,178.28,47.91,0
D0514,District_514,3,2025,Dengue,44,4810547,0.009146569,95.35,416.43,80.64,0
D0514,District_514,4,2025,Chikungunya,200,4810547,0.041575314,95.35,22.17,48.88,0
D0514,District_514,5,2025,Typhoid,229,4810547,0.047603734,95.35,154.21,89.77,0
D0514,District_514,6,2025,Typhoid,165,4810547,0.034299634,95.35,339.7,42.44,0
D0514,District_514,7,2025,Chikungunya,85,4810547,0.017669508,95.35,282.72,55.71,0
D0514,District_514,8,2025,Dengue,181,4810547,0.037625659,95.35,218.14,73.56,0
D0514,District_514,9,2025,Malaria,159,4810547,0.033052374,95.35,269.97,72.37,0
D0514,District_514,10,2025,Chikungunya,222,4810547,0.046148598,95.35,98.79,35.46,0
D0514,District_514,11,2025,Malaria,71,4810547,0.014759236,95.35,215.36,89.24,0
D0514,District_514,12,2025,Typhoid,135,4810547,0.028063337,95.35,250.85,71.86,0
D0514,District_514,13,2025,Malaria,176,4810547,0.036586276,95.35,450.59,90.89,0
D0514,District_514,14,2025,Typhoid,93,4810547,0.019332521,95.35,130.42,90.73,0
D0514,District_514,15,2025,Typhoid,3,4810547,0.00062363,95.35,433.91,68.21,0
D0514,District_514,16,2025,Dengue,230,4810547,0.047811611,95.35,322.12,93.75,0
D0514,District_514,17,2025,Hepatitis,263,4810547,0.054671537,95.35,10.17,89.39,0
D0514,District_514,18,2025,Typhoid,18,4810547,0.003741778,95.35,362.32,97.07,0
D0514,District_514,19,2025,Dengue,109,4810547,0.022658546,95.35,17.78,89.53,0
D0514,District_514,20,2025,Hepatitis,225,4810547,0.046772228,95.35,498.69,87.48,0
D0514,District_514,21,2025,Hepatitis,177,4810547,0.036794153,95.35,436.32,62.86,0
D0514,District_514,22,2025,Hepatitis,138,4810547,0.028686966,95.35,148.67,44.84,0
D0514,District_514,23,2025,Dengue,180,4810547,0.037417782,95.35,128.71,93.75,0
D0514,District_514,24,2025,Malaria,257,4810547,0.053424278,95.35,190.72,80.58,0
D0514,District_514,25,2025,Hepatitis,51,4810547,0.010601705,95.35,178.08,49.72,0
D0514,District_514,26,2025,Swine Flu,28,4810547,0.005820544,95.35,186.17,53.87,0
D0515,District_515,1,2025,Dengue,168,4073382,0.04124337,62.4,159.14,78.03,1
D0515,District_515,2,2025,Malaria,43,4073382,0.010556339,62.4,310.57,63.45,0
D0515,District_515,3,2025,Dengue,121,4073382,0.029705046,62.4,82.13,35.7,1
D0515,District_515,4,2025,Malaria,2,4073382,0.000490992,62.4,422.99,39.9,0
D0515,District_515,5,2025,Malaria,261,4073382,0.064074521,62.4,406.2,82.2,1
D0515,District_515,6,2025,Chikungunya,180,4073382,0.044189325,62.4,238.24,53,1
D0515,District_515,7,2025,Dengue,14,4073382,0.003436947,62.4,426.36,65.54,0
D0515,District_515,8,2025,Swine Flu,220,4073382,0.054009175,62.4,123.57,83.66,1
D0515,District_515,9,2025,Chikungunya,95,4073382,0.023322144,62.4,8.78,82.58,0
D0515,District_515,10,2025,Chikungunya,125,4073382,0.030687031,62.4,309.6,41.69,1
D0515,District_515,11,2025,Malaria,276,4073382,0.067756965,62.4,228.95,36.89,1
D0515,District_515,12,2025,Swine Flu,75,4073382,0.018412219,62.4,283.58,71.38,0
D0515,District_515,13,2025,Dengue,158,4073382,0.038788407,62.4,449.67,81.91,1
D0515,District_515,14,2025,Swine Flu,281,4073382,0.068984446,62.4,484.96,40.43,1
D0515,District_515,15,2025,Swine Flu,114,4073382,0.027986572,62.4,317.23,56.04,1
D0515,District_515,16,2025,Typhoid,17,4073382,0.004173436,62.4,382.03,90.92,0
D0515,District_515,17,2025,Hepatitis,94,4073382,0.023076647,62.4,41.9,96.1,0
D0515,District_515,18,2025,Malaria,291,4073382,0.071439408,62.4,80.36,61.78,1
D0515,District_515,19,2025,Swine Flu,95,4073382,0.023322144,62.4,366.6,35.57,0
D0515,District_515,20,2025,Swine Flu,74,4073382,0.018166722,62.4,215.68,48.04,0
D0515,District_515,21,2025,Dengue,188,4073382,0.046153295,62.4,222.98,46.31,1
D0515,District_515,22,2025,Malaria,171,4073382,0.041979859,62.4,154.3,46.73,1
D0515,District_515,23,2025,Chikungunya,101,4073382,0.024795121,62.4,303.68,64.57,1
D0515,District_515,24,2025,Swine Flu,40,4073382,0.00981985,62.4,92.58,70.83,0
D0515,District_515,25,2025,Dengue,278,4073382,0.068247957,62.4,313.46,38.58,1
D0515,District_515,26,2025,Dengue,191,4073382,0.046889783,62.4,86.9,92.25,1
D0516,District_516,1,2025,Hepatitis,95,3647488,0.026045322,59.01,31.91,73.4,0
D0516,District_516,2,2025,Swine Flu,246,3647488,0.067443676,59.01,165.18,71.81,1
D0516,District_516,3,2025,Chikungunya,273,3647488,0.074846031,59.01,115.57,99.11,1
D0516,District_516,4,2025,Swine Flu,103,3647488,0.028238612,59.01,444.5,73.97,1
D0516,District_516,5,2025,Typhoid,124,3647488,0.033995999,59.01,27.48,95.03,1
D0516,District_516,6,2025,Hepatitis,63,3647488,0.017272161,59.01,88.31,50.04,0
D0516,District_516,7,2025,Swine Flu,230,3647488,0.063057096,59.01,274.36,46.81,1
D0516,District_516,8,2025,Chikungunya,68,3647488,0.018642967,59.01,240.53,66.16,0
D0516,District_516,9,2025,Typhoid,236,3647488,0.064702063,59.01,22.93,65.6,1
D0516,District_516,10,2025,Dengue,55,3647488,0.015078871,59.01,3.63,45.85,0
D0516,District_516,11,2025,Typhoid,233,3647488,0.06387958,59.01,494.03,78.98,1
D0516,District_516,12,2025,Malaria,158,3647488,0.043317483,59.01,329.42,32.07,1
D0516,District_516,13,2025,Typhoid,136,3647488,0.037285935,59.01,182.7,78.34,1
D0516,District_516,14,2025,Chikungunya,234,3647488,0.064153741,59.01,235.22,62,1
D0516,District_516,15,2025,Hepatitis,118,3647488,0.032351032,59.01,133.28,78.23,1
D0516,District_516,16,2025,Malaria,192,3647488,0.052638967,59.01,172.44,63.4,1
D0516,District_516,17,2025,Typhoid,190,3647488,0.052090644,59.01,324.52,98.41,1
D0516,District_516,18,2025,Dengue,189,3647488,0.051816483,59.01,441.41,53.43,1
D0516,District_516,19,2025,Chikungunya,148,3647488,0.04057587,59.01,92.07,98.78,1
D0516,District_516,20,2025,Dengue,144,3647488,0.039479225,59.01,420.18,34.55,1
D0516,District_516,21,2025,Hepatitis,79,3647488,0.021658742,59.01,60.78,77.86,0
D0516,District_516,22,2025,Swine Flu,251,3647488,0.068814483,59.01,107.5,61.8,1
D0516,District_516,23,2025,Malaria,85,3647488,0.023303709,59.01,18.59,87.55,0
D0516,District_516,24,2025,Chikungunya,98,3647488,0.026867806,59.01,70.41,85.27,0
D0516,District_516,25,2025,Hepatitis,42,3647488,0.011514774,59.01,458.65,86.01,0
D0516,District_516,26,2025,Malaria,64,3647488,0.017546322,59.01,229.72,36.63,0
D0517,District_517,1,2025,Swine Flu,72,6119789,0.011765112,86.58,38.83,87.57,0
D0517,District_517,2,2025,Dengue,278,6119789,0.045426403,86.58,479.86,44.98,0
D0517,District_517,3,2025,Chikungunya,251,6119789,0.041014486,86.58,439.5,31.8,0
D0517,District_517,4,2025,Dengue,243,6119789,0.039707251,86.58,377.34,45.24,0
D0517,District_517,5,2025,Chikungunya,242,6119789,0.039543847,86.58,466.74,63.55,0
D0517,District_517,6,2025,Chikungunya,82,6119789,0.013399155,86.58,110.06,81.95,0
D0517,District_517,7,2025,Hepatitis,271,6119789,0.044282572,86.58,418.18,45.3,0
D0517,District_517,8,2025,Chikungunya,96,6119789,0.015686815,86.58,345,37.91,0
D0517,District_517,9,2025,Typhoid,104,6119789,0.01699405,86.58,434.88,75.22,0
D0517,District_517,10,2025,Swine Flu,43,6119789,0.007026386,86.58,398.46,98.87,0
D0517,District_517,11,2025,Chikungunya,143,6119789,0.023366819,86.58,173.25,72.06,0
D0517,District_517,12,2025,Chikungunya,129,6119789,0.021079158,86.58,387.2,78.37,0
D0517,District_517,13,2025,Hepatitis,155,6119789,0.025327671,86.58,131.23,69.28,0
D0517,District_517,14,2025,Swine Flu,148,6119789,0.02418384,86.58,164.3,84.76,0
D0517,District_517,15,2025,Typhoid,288,6119789,0.047060446,86.58,53.95,98.31,0
D0517,District_517,16,2025,Typhoid,119,6119789,0.019445115,86.58,467.54,68.09,0
D0517,District_517,17,2025,Chikungunya,216,6119789,0.035295335,86.58,145.5,59.18,0
D0517,District_517,18,2025,Hepatitis,271,6119789,0.044282572,86.58,260.31,90.22,0
D0517,District_517,19,2025,Dengue,14,6119789,0.002287661,86.58,195.67,97.88,0
D0517,District_517,20,2025,Hepatitis,253,6119789,0.041341295,86.58,479.96,39.04,0
D0517,District_517,21,2025,Swine Flu,169,6119789,0.027615331,86.58,167.52,70.47,0
D0517,District_517,22,2025,Malaria,269,6119789,0.043955764,86.58,389.27,85.47,0
D0517,District_517,23,2025,Swine Flu,170,6119789,0.027778736,86.58,427.71,67.33,0
D0517,District_517,24,2025,Chikungunya,273,6119789,0.044609381,86.58,217.8,58.64,0
D0517,District_517,25,2025,Dengue,279,6119789,0.045589807,86.58,189.09,75.87,0
D0517,District_517,26,2025,Swine Flu,50,6119789,0.008170216,86.58,373.87,48.91,0
D0518,District_518,1,2025,Chikungunya,88,6792841,0.012954815,92.1,456.45,54.44,0
D0518,District_518,2,2025,Malaria,99,6792841,0.014574167,92.1,377.47,99.46,0
D0518,District_518,3,2025,Typhoid,9,6792841,0.001324924,92.1,113.56,74.55,0
D0518,District_518,4,2025,Swine Flu,91,6792841,0.013396457,92.1,444.15,91.1,0
D0518,District_518,5,2025,Hepatitis,24,6792841,0.003533131,92.1,193.79,86.54,0
D0518,District_518,6,2025,Chikungunya,269,6792841,0.039600515,92.1,288.11,75.66,0
D0518,District_518,7,2025,Malaria,53,6792841,0.007802332,92.1,415.72,88.85,0
D0518,District_518,8,2025,Hepatitis,126,6792841,0.01854894,92.1,94.2,50.1,0
D0518,District_518,9,2025,Chikungunya,194,6792841,0.028559479,92.1,392.26,74.6,0
D0518,District_518,10,2025,Hepatitis,116,6792841,0.017076802,92.1,298.08,71.34,0
D0518,District_518,11,2025,Typhoid,263,6792841,0.038717232,92.1,446.67,73.57,0
D0518,District_518,12,2025,Malaria,224,6792841,0.032975893,92.1,85.99,41.8,0
D0518,District_518,13,2025,Swine Flu,172,6792841,0.025320775,92.1,210.34,49.41,0
D0518,District_518,14,2025,Hepatitis,160,6792841,0.023554209,92.1,416.42,50.07,0
D0518,District_518,15,2025,Swine Flu,253,6792841,0.037245094,92.1,9.62,72.14,0
D0518,District_518,16,2025,Dengue,80,6792841,0.011777105,92.1,56.1,98.08,0
D0518,District_518,17,2025,Hepatitis,77,6792841,0.011335463,92.1,495.28,96.78,0
D0518,District_518,18,2025,Dengue,192,6792841,0.028265051,92.1,140.2,45.9,0
D0518,District_518,19,2025,Hepatitis,109,6792841,0.016046305,92.1,487.77,51.34,0
D0518,District_518,20,2025,Typhoid,206,6792841,0.030326045,92.1,91.27,32.52,0
D0518,District_518,21,2025,Malaria,68,6792841,0.010010539,92.1,180.55,57.92,0
D0518,District_518,22,2025,Hepatitis,293,6792841,0.043133646,92.1,376.43,88.43,0
D0518,District_518,23,2025,Typhoid,16,6792841,0.002355421,92.1,328.89,94.1,0
D0518,District_518,24,2025,Dengue,256,6792841,0.037686735,92.1,290.56,46.55,0
D0518,District_518,25,2025,Malaria,249,6792841,0.036656239,92.1,264.95,48.61,0
D0518,District_518,26,2025,Malaria,70,6792841,0.010304967,92.1,421.72,45.46,0
D0519,District_519,1,2025,Hepatitis,162,2579470,0.062803599,65.64,117.47,54.51,1
D0519,District_519,2,2025,Typhoid,206,2579470,0.079861367,65.64,221.24,86.33,1
D0519,District_519,3,2025,Hepatitis,106,2579470,0.041093713,65.64,77.73,75.28,1
D0519,District_519,4,2025,Malaria,39,2579470,0.015119385,65.64,297.97,85.02,0
D0519,District_519,5,2025,Swine Flu,112,2579470,0.043419772,65.64,125.27,70.81,1
D0519,District_519,6,2025,Malaria,2,2579470,0.000775353,65.64,166.92,48.04,0
D0519,District_519,7,2025,Malaria,164,2579470,0.063578952,65.64,235.63,45.96,1
D0519,District_519,8,2025,Typhoid,262,2579470,0.101571253,65.64,13.39,30.63,1
D0519,District_519,9,2025,Hepatitis,100,2579470,0.038767654,65.64,45.97,84.67,0
D0519,District_519,10,2025,Chikungunya,97,2579470,0.037604624,65.64,342.96,89.3,0
D0519,District_519,11,2025,Chikungunya,78,2579470,0.03023877,65.64,214.48,83.78,0
D0519,District_519,12,2025,Hepatitis,61,2579470,0.023648269,65.64,432.4,35.21,0
D0519,District_519,13,2025,Typhoid,157,2579470,0.060865216,65.64,347.34,83.36,1
D0519,District_519,14,2025,Swine Flu,124,2579470,0.048071891,65.64,4.05,33.2,1
D0519,District_519,15,2025,Hepatitis,126,2579470,0.048847244,65.64,308.36,37.39,1
D0519,District_519,16,2025,Typhoid,106,2579470,0.041093713,65.64,46.86,60.83,1
D0519,District_519,17,2025,Malaria,160,2579470,0.062028246,65.64,390.47,63.33,1
D0519,District_519,18,2025,Chikungunya,67,2579470,0.025974328,65.64,495.75,87.13,0
D0519,District_519,19,2025,Chikungunya,7,2579470,0.002713736,65.64,265.6,77.57,0
D0519,District_519,20,2025,Typhoid,294,2579470,0.113976902,65.64,341.39,40.73,1
D0519,District_519,21,2025,Typhoid,59,2579470,0.022872916,65.64,118.66,45.83,0
D0519,District_519,22,2025,Chikungunya,75,2579470,0.02907574,65.64,218.8,50,0
D0519,District_519,23,2025,Chikungunya,158,2579470,0.061252893,65.64,428.05,38.66,1
D0519,District_519,24,2025,Malaria,228,2579470,0.088390251,65.64,83.71,50.14,1
D0519,District_519,25,2025,Malaria,257,2579470,0.09963287,65.64,132.77,81,1
D0519,District_519,26,2025,Swine Flu,151,2579470,0.058539157,65.64,222.72,46.9,1
D0520,District_520,1,2025,Hepatitis,26,9545350,0.002723839,87.71,356.12,88.48,0
D0520,District_520,2,2025,Dengue,140,9545350,0.014666827,87.71,187.94,62.87,0
D0520,District_520,3,2025,Swine Flu,275,9545350,0.028809839,87.71,463.87,52.61,0
D0520,District_520,4,2025,Chikungunya,105,9545350,0.01100012,87.71,47.23,58.87,0
D0520,District_520,5,2025,Typhoid,292,9545350,0.030590811,87.71,185.4,79.66,0
D0520,District_520,6,2025,Chikungunya,173,9545350,0.018124008,87.71,354.48,66.18,0
D0520,District_520,7,2025,Dengue,156,9545350,0.016343036,87.71,112.99,30.51,0
D0520,District_520,8,2025,Chikungunya,91,9545350,0.009533438,87.71,328.21,94.56,0
D0520,District_520,9,2025,Dengue,115,9545350,0.012047751,87.71,82.11,34.62,0
D0520,District_520,10,2025,Malaria,245,9545350,0.025666948,87.71,27.99,95.7,0
D0520,District_520,11,2025,Swine Flu,139,9545350,0.014562064,87.71,60.51,31.97,0
D0520,District_520,12,2025,Swine Flu,3,9545350,0.000314289,87.71,464.99,83.97,0
D0520,District_520,13,2025,Dengue,260,9545350,0.027238394,87.71,275.88,67.43,0
D0520,District_520,14,2025,Typhoid,294,9545350,0.030800337,87.71,398.17,65.4,0
D0520,District_520,15,2025,Hepatitis,137,9545350,0.014352538,87.71,166.33,35.09,0
D0520,District_520,16,2025,Malaria,165,9545350,0.017285904,87.71,296.33,46.71,0
D0520,District_520,17,2025,Chikungunya,202,9545350,0.021162137,87.71,247.48,84.43,0
D0520,District_520,18,2025,Typhoid,216,9545350,0.022628819,87.71,472.87,92.39,0
D0520,District_520,19,2025,Hepatitis,72,9545350,0.00754294,87.71,373.79,67.04,0
D0520,District_520,20,2025,Chikungunya,56,9545350,0.005866731,87.71,365.27,54.73,0
D0520,District_520,21,2025,Typhoid,92,9545350,0.009638201,87.71,23.18,34.2,0
D0520,District_520,22,2025,Dengue,114,9545350,0.011942988,87.71,274.83,77.75,0
D0520,District_520,23,2025,Hepatitis,258,9545350,0.027028867,87.71,233.5,49.49,0
D0520,District_520,24,2025,Typhoid,63,9545350,0.006600072,87.71,463.92,33.85,0
D0520,District_520,25,2025,Swine Flu,168,9545350,0.017600193,87.71,128.67,76.61,0
D0520,District_520,26,2025,Dengue,243,9545350,0.025457422,87.71,134.92,64,0
D0521,District_521,1,2025,Typhoid,71,9793270,0.007249877,54.73,205.67,30.84,0
D0521,District_521,2,2025,Hepatitis,100,9793270,0.010211094,54.73,121.68,37.76,0
D0521,District_521,3,2025,Chikungunya,293,9793270,0.029918505,54.73,64.59,78.94,1
