cases_lag1,rainfall_lag1,humidity_lag1,vaccination_coverage,predicted_risk,district_code,action
68.0,16.71,70.49,97.44,1,D0297,Increase Vaccination Drive
152.0,356.11,36.79,51.33,1,D0219,Increase Vaccination Drive
106.0,185.25,81.74,93.32,1,D0254,Increase Vaccination Drive
131.0,54.93,97.75,61.16,1,D0524,Increase Vaccination Drive
22.0,456.29,74.54,87.41,1,D0343,Increase Vaccination Drive
218.0,490.6,66.83,79.67,1,D0108,Increase Vaccination Drive
135.0,108.89,32.18,81.26,1,D0258,Increase Vaccination Drive
49.0,483.66,44.47,85.63,1,D0252,Increase Vaccination Drive
87.0,402.95,54.88,55.6,1,D0270,Increase Vaccination Drive
143.0,112.75,95.63,50.38,1,D0580,Increase Vaccination Drive
52.0,278.88,54.11,78.73,1,D0414,Increase Vaccination Drive
195.0,438.42,53.31,56.05,1,D0463,Increase Vaccination Drive
162.0,10.47,52.06,82.36,1,D0070,Increase Vaccination Drive
148.0,82.14,97.29,60.74,1,D0700,Increase Vaccination Drive
18.0,218.86,35.42,91.73,1,D0195,Increase Vaccination Drive
181.0,277.54,30.95,81.69,1,D0073,Increase Vaccination Drive
221.0,480.54,65.73,81.99,1,D0033,Increase Vaccination Drive
161.0,90.72,81.16,71.01,1,D0035,Increase Vaccination Drive
115.0,245.58,57.11,58.63,1,D0688,Increase Vaccination Drive
167.0,254.17,87.11,78.84,1,D0712,Increase Vaccination Drive
212.0,4.98,78.5,60.31,1,D0251,Increase Vaccination Drive
218.0,65.04,65.34,76.18,1,D0132,Increase Vaccination Drive
143.0,321.42,89.27,84.61,1,D0326,Increase Vaccination Drive
287.0,137.07,42.75,85.57,1,D0388,Increase Vaccination Drive
158.0,359.44,73.29,83.79,1,D0615,Increase Vaccination Drive
231.0,251.96,59.13,56.8,1,D0583,Increase Vaccination Drive
187.0,134.43,93.14,68.16,1,D0248,Increase Vaccination Drive
205.0,464.38,76.89,82.29,1,D0224,Increase Vaccination Drive
285.0,454.78,65.49,60.98,1,D0709,Increase Vaccination Drive
283.0,275.58,80.35,92.24,1,D0141,Increase Vaccination Drive
63.0,314.25,31.33,73.17,1,D0490,Increase Vaccination Drive
249.0,246.65,30.21,88.13,1,D0641,Increase Vaccination Drive
100.0,258.17,31.49,87.72,1,D0482,Increase Vaccination Drive
216.0,226.38,65.79,59.41,1,D0710,Increase Vaccination Drive
172.0,236.14,97.91,59.73,1,D0103,Increase Vaccination Drive
162.0,20.17,93.86,77.97,1,D0199,Increase Vaccination Drive
277.0,296.52,37.41,72.34,1,D0074,Increase Vaccination Drive
263.0,354.84,62.03,60.76,1,D0204,Increase Vaccination Drive
153.0,373.19,47.72,52.37,1,D0621,Increase Vaccination Drive
291.0,123.73,34.88,84.05,1,D0244,Increase Vaccination Drive
61.0,67.22,51.17,81.52,1,D0418,Increase Vaccination Drive
261.0,256.44,78.66,96.85,1,D0182,Increase Vaccination Drive
185.0,87.81,99.82,96.49,1,D0376,Increase Vaccination Drive
67.0,452.97,99.56,82.08,1,D0301,Increase Vaccination Drive
37.0,239.25,73.27,63.81,1,D0162,Increase Vaccination Drive
266.0,154.74,69.0,70.31,1,D0397,Increase Vaccination Drive
223.0,245.06,78.44,83.61,1,D0530,Increase Vaccination Drive
195.0,397.33,32.16,69.34,1,D0645,Increase Vaccination Drive
52.0,358.73,40.54,89.34,1,D0179,Increase Vaccination Drive
233.0,486.69,95.87,95.63,1,D0135,Increase Vaccination Drive
72.0,447.55,37.47,92.77,1,D0307,Increase Vaccination Drive
189.0,199.28,90.37,94.76,1,D0338,Increase Vaccination Drive
256.0,449.19,74.38,96.21,1,D0146,Increase Vaccination Drive
230.0,405.1,81.09,63.97,1,D0453,Increase Vaccination Drive
64.0,132.52,73.11,82.36,1,D0070,Increase Vaccination Drive
216.0,333.27,83.28,81.36,1,D0454,Increase Vaccination Drive
209.0,406.37,58.46,95.56,1,D0277,Increase Vaccination Drive
93.0,255.29,39.39,92.24,1,D0141,Increase Vaccination Drive
143.0,234.04,76.14,76.43,1,D0678,Increase Vaccination Drive
212.0,281.74,89.26,78.55,1,D0456,Increase Vaccination Drive
94.0,129.4,76.91,85.8,1,D0206,Increase Vaccination Drive
32.0,171.56,87.43,92.41,1,D0370,Increase Vaccination Drive
279.0,135.74,66.81,67.67,1,D0497,Increase Vaccination Drive
242.0,246.48,91.29,71.68,1,D0185,Increase Vaccination Drive
167.0,399.15,55.54,78.09,1,D0136,Increase Vaccination Drive
101.0,303.77,82.87,92.1,1,D0002,Increase Vaccination Drive
250.0,477.03,92.66,78.39,1,D0021,Increase Vaccination Drive
36.0,248.93,90.52,84.45,1,D0309,Increase Vaccination Drive
31.0,259.4,49.32,79.07,1,D0006,Increase Vaccination Drive
171.0,396.09,43.94,76.76,1,D0308,Increase Vaccination Drive
164.0,155.15,51.72,65.44,1,D0186,Increase Vaccination Drive
173.0,328.12,98.99,61.84,1,D0420,Increase Vaccination Drive
296.0,252.96,41.84,56.27,1,D0666,Increase Vaccination Drive
54.0,111.48,44.58,54.67,1,D0335,Increase Vaccination Drive
176.0,191.52,55.89,86.48,1,D0637,Increase Vaccination Drive
181.0,164.97,36.61,60.74,1,D0700,Increase Vaccination Drive
109.0,268.69,92.23,60.75,1,D0573,Increase Vaccination Drive
190.0,124.95,35.18,55.42,1,D0285,Increase Vaccination Drive
172.0,57.73,96.08,85.19,1,D0680,Increase Vaccination Drive
154.0,338.56,56.91,89.18,1,D0221,Increase Vaccination Drive
192.0,325.49,83.42,77.96,1,D0080,Increase Vaccination Drive
211.0,344.06,62.62,86.58,1,D0299,Increase Vaccination Drive
67.0,268.89,50.29,69.55,1,D0614,Increase Vaccination Drive
42.0,483.31,74.99,90.3,1,D0208,Increase Vaccination Drive
8.0,352.25,58.61,85.0,1,D0284,Increase Vaccination Drive
14.0,219.2,74.65,72.13,1,D0655,Increase Vaccination Drive
265.0,97.92,99.11,94.17,1,D0471,Increase Vaccination Drive
211.0,452.18,71.14,57.18,1,D0144,Increase Vaccination Drive
220.0,98.05,67.62,91.55,1,D0089,Increase Vaccination Drive
186.0,386.02,56.58,76.68,1,D0330,Increase Vaccination Drive
17.0,260.48,72.27,58.66,1,D0064,Increase Vaccination Drive
60.0,379.02,41.54,52.62,1,D0176,Increase Vaccination Drive
200.0,498.84,87.22,83.04,1,D0214,Increase Vaccination Drive
129.0,126.13,76.3,67.03,1,D0314,Increase Vaccination Drive
230.0,364.52,93.11,79.6,1,D0628,Increase Vaccination Drive
15.0,173.0,57.6,81.2,1,D0558,Increase Vaccination Drive
75.0,401.88,36.99,81.43,1,D0496,Increase Vaccination Drive
243.0,426.51,71.35,59.49,1,D0403,Increase Vaccination Drive
43.0,326.01,94.06,83.46,1,D0632,Increase Vaccination Drive
98.0,452.88,69.16,82.02,1,D0261,Increase Vaccination Drive
124.0,3.55,65.25,89.63,1,D0229,Increase Vaccination Drive
22.0,375.9,91.31,95.74,1,D0212,Increase Vaccination Drive
102.0,415.02,34.92,92.97,1,D0322,Increase Vaccination Drive
33.0,85.64,61.71,67.73,1,D0298,Increase Vaccination Drive
173.0,428.93,55.12,86.35,1,D0203,Increase Vaccination Drive
40.0,491.58,73.57,57.55,1,D0603,Increase Vaccination Drive
125.0,306.49,88.65,53.43,1,D0475,Increase Vaccination Drive
98.0,93.07,37.85,89.4,1,D0111,Increase Vaccination Drive
63.0,413.23,68.2,51.47,1,D0016,Increase Vaccination Drive
47.0,282.67,57.93,85.13,1,D0079,Increase Vaccination Drive
198.0,129.32,47.71,73.17,1,D0490,Increase Vaccination Drive
84.0,88.52,99.84,60.42,1,D0413,Increase Vaccination Drive
13.0,120.84,52.81,75.25,1,D0526,Increase Vaccination Drive
142.0,119.42,74.61,84.21,1,D0234,Increase Vaccination Drive
235.0,305.86,41.24,58.82,1,D0013,Increase Vaccination Drive
220.0,269.35,71.9,96.27,1,D0081,Increase Vaccination Drive
40.0,483.37,90.07,90.3,1,D0208,Increase Vaccination Drive
139.0,58.53,53.95,78.39,1,D0017,Increase Vaccination Drive
196.0,49.22,70.9,60.88,1,D0459,Increase Vaccination Drive
148.0,205.83,66.28,70.04,1,D0676,Increase Vaccination Drive
237.0,35.52,96.66,78.09,1,D0136,Increase Vaccination Drive
122.0,294.75,82.92,64.6,1,D0474,Increase Vaccination Drive
130.0,86.33,45.92,78.55,1,D0456,Increase Vaccination Drive
268.0,126.22,71.88,78.77,1,D0025,Increase Vaccination Drive
237.0,91.7,34.19,88.42,1,D0001,Increase Vaccination Drive
298.0,302.24,36.55,96.7,1,D0332,Increase Vaccination Drive
181.0,316.72,35.53,53.01,1,D0648,Increase Vaccination Drive
153.0,251.07,68.99,82.29,1,D0377,Increase Vaccination Drive
199.0,327.59,74.11,78.69,1,D0122,Increase Vaccination Drive
270.0,281.96,81.17,96.43,1,D0159,Increase Vaccination Drive
139.0,357.3,80.46,58.82,1,D0013,Increase Vaccination Drive
253.0,283.66,39.27,97.37,1,D0060,Increase Vaccination Drive
261.0,270.65,45.88,80.94,1,D0051,Increase Vaccination Drive
15.0,431.08,56.08,55.05,1,D0351,Increase Vaccination Drive
223.0,327.0,96.61,58.14,1,D0273,Increase Vaccination Drive
157.0,22.87,56.91,83.24,1,D0046,Increase Vaccination Drive
282.0,334.63,37.44,81.72,1,D0227,Increase Vaccination Drive
276.0,135.2,98.65,68.37,1,D0101,Increase Vaccination Drive
20.0,219.02,55.18,95.79,1,D0294,Increase Vaccination Drive
165.0,410.9,87.94,97.55,1,D0306,Increase Vaccination Drive
193.0,446.57,90.25,96.17,1,D0499,Increase Vaccination Drive
171.0,481.41,69.32,53.0,1,D0086,Increase Vaccination Drive
87.0,82.13,53.01,95.31,1,D0029,Increase Vaccination Drive
225.0,209.4,43.41,70.14,1,D0078,Increase Vaccination Drive
282.0,466.43,59.88,91.73,1,D0195,Increase Vaccination Drive
259.0,483.53,79.09,60.75,1,D0720,Increase Vaccination Drive
118.0,221.05,98.45,62.47,1,D0154,Increase Vaccination Drive
42.0,6.03,75.2,54.67,1,D0335,Increase Vaccination Drive
1.0,470.61,45.99,50.05,1,D0674,Increase Vaccination Drive
210.0,376.36,35.24,53.92,1,D0045,Increase Vaccination Drive
163.0,447.53,81.42,55.05,1,D0351,Increase Vaccination Drive
132.0,93.05,89.83,71.13,1,D0077,Increase Vaccination Drive
249.0,134.07,65.28,79.27,1,D0216,Increase Vaccination Drive
80.0,302.89,67.15,78.47,1,D0026,Increase Vaccination Drive
182.0,348.01,39.73,96.13,1,D0010,Increase Vaccination Drive
128.0,286.76,36.11,85.7,1,D0097,Increase Vaccination Drive
142.0,319.55,83.52,83.04,1,D0214,Increase Vaccination Drive
48.0,370.56,73.34,78.42,1,D0028,Increase Vaccination Drive
16.0,426.85,77.32,54.32,1,D0690,Increase Vaccination Drive
267.0,373.15,37.55,54.62,1,D0679,Increase Vaccination Drive
297.0,161.18,96.01,83.46,1,D0632,Increase Vaccination Drive
262.0,156.68,39.32,80.93,1,D0344,Increase Vaccination Drive
188.0,197.29,59.0,85.44,1,D0090,Increase Vaccination Drive
196.0,230.16,71.15,66.32,1,D0425,Increase Vaccination Drive
189.0,280.27,86.66,74.95,1,D0380,Increase Vaccination Drive
248.0,139.96,65.87,78.55,1,D0668,Increase Vaccination Drive
191.0,2.76,97.92,70.69,1,D0003,Increase Vaccination Drive
140.0,387.0,90.6,83.04,1,D0262,Increase Vaccination Drive
93.0,319.26,49.89,77.57,1,D0048,Increase Vaccination Drive
127.0,177.57,36.37,93.68,1,D0531,Increase Vaccination Drive
266.0,368.38,81.09,63.97,1,D0453,Increase Vaccination Drive
190.0,429.59,39.06,83.22,1,D0644,Increase Vaccination Drive
172.0,92.24,99.51,94.35,1,D0076,Increase Vaccination Drive
49.0,484.91,84.06,78.85,1,D0194,Increase Vaccination Drive
189.0,463.53,31.19,86.35,1,D0643,Increase Vaccination Drive
35.0,186.66,98.19,71.69,1,D0491,Increase Vaccination Drive
147.0,219.0,45.54,68.69,1,D0452,Increase Vaccination Drive
242.0,418.15,77.35,78.9,1,D0613,Increase Vaccination Drive
73.0,428.79,71.91,95.6,1,D0442,Increase Vaccination Drive
130.0,74.67,35.08,79.6,1,D0628,Increase Vaccination Drive
185.0,87.44,78.04,72.07,1,D0084,Increase Vaccination Drive
252.0,280.37,41.2,54.32,1,D0690,Increase Vaccination Drive
111.0,407.4,94.12,70.53,1,D0540,Increase Vaccination Drive
204.0,285.8,68.03,76.67,1,D0168,Increase Vaccination Drive
72.0,16.91,31.75,78.26,1,D0729,Increase Vaccination Drive
13.0,433.05,44.71,78.0,1,D0119,Increase Vaccination Drive
55.0,192.93,89.39,79.6,1,D0628,Increase Vaccination Drive
149.0,25.16,69.26,72.03,1,D0237,Increase Vaccination Drive
56.0,334.67,81.49,92.77,1,D0307,Increase Vaccination Drive
194.0,123.33,86.18,89.99,1,D0246,Increase Vaccination Drive
125.0,43.49,91.76,60.38,1,D0044,Increase Vaccination Drive
148.0,386.44,87.96,94.76,1,D0338,Increase Vaccination Drive
275.0,281.04,68.53,64.48,1,D0115,Increase Vaccination Drive
6.0,205.76,83.52,50.43,1,D0561,Increase Vaccination Drive
33.0,193.78,75.1,67.67,1,D0497,Increase Vaccination Drive
238.0,190.99,84.2,84.61,1,D0326,Increase Vaccination Drive
2.0,364.52,97.34,86.98,1,D0386,Increase Vaccination Drive
153.0,385.46,43.59,65.86,1,D0038,Increase Vaccination Drive
131.0,238.95,65.5,50.78,1,D0412,Increase Vaccination Drive
234.0,91.57,35.66,75.35,1,D0596,Increase Vaccination Drive
187.0,343.89,77.26,75.25,1,D0526,Increase Vaccination Drive
129.0,151.73,98.59,94.1,1,D0345,Increase Vaccination Drive
195.0,118.24,80.31,71.7,1,D0716,Increase Vaccination Drive
121.0,92.79,51.61,51.64,1,D0565,Increase Vaccination Drive
44.0,5.69,62.98,95.42,1,D0346,Increase Vaccination Drive
14.0,78.1,61.72,78.94,1,D0134,Increase Vaccination Drive
235.0,222.7,91.53,57.29,1,D0579,Increase Vaccination Drive
184.0,41.12,35.12,80.37,1,D0401,Increase Vaccination Drive
57.0,122.4,39.63,75.88,1,D0480,Increase Vaccination Drive
105.0,348.37,89.65,54.54,1,D0015,Increase Vaccination Drive
291.0,478.3,55.58,91.12,1,D0542,Increase Vaccination Drive
273.0,95.74,87.22,89.38,1,D0280,Increase Vaccination Drive
118.0,132.25,74.75,66.79,1,D0434,Increase Vaccination Drive
289.0,116.51,31.91,71.38,1,D0226,Increase Vaccination Drive
2.0,374.83,52.11,92.96,1,D0047,Increase Vaccination Drive
260.0,446.23,46.55,89.63,1,D0229,Increase Vaccination Drive
61.0,151.14,61.31,61.17,1,D0278,Increase Vaccination Drive
210.0,128.54,62.75,65.13,1,D0606,Increase Vaccination Drive
45.0,371.14,34.57,66.25,1,D0173,Increase Vaccination Drive
141.0,72.71,63.3,89.53,1,D0673,Increase Vaccination Drive
294.0,420.9,31.84,84.45,1,D0309,Increase Vaccination Drive
272.0,271.42,45.38,69.07,1,D0331,Increase Vaccination Drive
100.0,232.36,51.7,60.85,1,D0602,Increase Vaccination Drive
239.0,101.88,32.95,96.27,1,D0081,Increase Vaccination Drive
46.0,11.8,90.26,80.18,1,D0105,Increase Vaccination Drive
75.0,263.65,81.88,61.57,1,D0477,Increase Vaccination Drive
278.0,221.03,74.07,85.63,1,D0252,Increase Vaccination Drive
174.0,344.78,41.11,92.64,1,D0451,Increase Vaccination Drive
88.0,464.0,56.76,68.05,1,D0450,Increase Vaccination Drive
225.0,26.49,58.24,94.17,1,D0471,Increase Vaccination Drive
224.0,68.19,58.87,73.16,1,D0591,Increase Vaccination Drive
203.0,448.61,93.14,53.31,1,D0008,Increase Vaccination Drive
80.0,205.48,45.93,65.04,1,D0305,Increase Vaccination Drive
22.0,121.02,86.47,59.41,1,D0710,Increase Vaccination Drive
257.0,108.34,89.95,51.48,1,D0582,Increase Vaccination Drive
157.0,186.8,76.86,77.65,1,D0313,Increase Vaccination Drive
118.0,4.98,40.55,80.14,1,D0404,Increase Vaccination Drive
61.0,492.47,84.18,68.69,1,D0452,Increase Vaccination Drive
78.0,280.6,86.93,50.05,1,D0674,Increase Vaccination Drive
36.0,203.95,85.8,71.53,1,D0260,Increase Vaccination Drive
273.0,395.2,78.23,54.23,1,D0394,Increase Vaccination Drive
250.0,422.2,74.2,76.95,1,D0464,Increase Vaccination Drive
251.0,318.19,59.76,55.52,1,D0378,Increase Vaccination Drive
76.0,307.21,78.16,97.11,1,D0479,Increase Vaccination Drive
6.0,460.44,63.15,65.12,1,D0024,Increase Vaccination Drive
96.0,25.43,72.15,65.92,1,D0369,Increase Vaccination Drive
242.0,216.66,62.37,56.27,1,D0666,Increase Vaccination Drive
231.0,335.09,99.0,88.7,1,D0468,Increase Vaccination Drive
123.0,143.62,93.72,53.5,1,D0042,Increase Vaccination Drive
177.0,114.18,72.47,60.54,1,D0349,Increase Vaccination Drive
69.0,312.67,53.41,80.17,1,D0158,Increase Vaccination Drive
112.0,281.33,51.25,59.92,1,D0578,Increase Vaccination Drive
68.0,121.75,46.73,56.27,1,D0666,Increase Vaccination Drive
1.0,310.15,45.33,97.28,1,D0022,Increase Vaccination Drive
4.0,211.96,75.37,80.39,1,D0697,Increase Vaccination Drive
299.0,87.93,91.07,77.72,1,D0584,Increase Vaccination Drive
28.0,8.75,53.65,71.67,1,D0217,Increase Vaccination Drive
114.0,207.54,54.39,72.77,1,D0465,Increase Vaccination Drive
34.0,17.45,75.68,73.19,1,D0484,Increase Vaccination Drive
15.0,288.81,39.23,58.79,1,D0197,Increase Vaccination Drive
251.0,439.5,31.8,86.58,1,D0517,Increase Vaccination Drive
266.0,368.51,71.68,63.7,1,D0694,Increase Vaccination Drive
226.0,272.09,65.7,58.55,1,D0352,Increase Vaccination Drive
147.0,427.01,74.7,95.35,1,D0511,Increase Vaccination Drive
30.0,204.81,35.86,53.69,1,D0093,Increase Vaccination Drive
268.0,468.06,66.66,65.65,1,D0315,Increase Vaccination Drive
168.0,110.76,89.31,69.07,1,D0331,Increase Vaccination Drive
165.0,177.55,79.41,57.29,1,D0579,Increase Vaccination Drive
21.0,56.3,33.97,61.17,1,D0278,Increase Vaccination Drive
140.0,289.66,76.37,64.05,1,D0139,Increase Vaccination Drive
44.0,307.71,45.23,81.58,1,D0249,Increase Vaccination Drive
201.0,317.02,66.02,81.86,1,D0661,Increase Vaccination Drive
48.0,432.12,92.88,52.44,1,D0321,Increase Vaccination Drive
254.0,82.37,87.6,72.14,1,D0359,Increase Vaccination Drive
184.0,3.92,39.93,62.99,1,D0487,Increase Vaccination Drive
134.0,365.85,61.69,92.77,1,D0307,Increase Vaccination Drive
167.0,162.71,87.88,55.42,1,D0285,Increase Vaccination Drive
71.0,223.64,33.6,97.44,1,D0297,Increase Vaccination Drive
46.0,197.43,87.82,63.08,1,D0633,Increase Vaccination Drive
155.0,354.89,86.54,92.32,1,D0263,Increase Vaccination Drive
76.0,43.07,63.32,92.99,1,D0167,Increase Vaccination Drive
124.0,328.24,78.28,79.16,1,D0071,Increase Vaccination Drive
127.0,346.88,63.76,60.42,1,D0413,Increase Vaccination Drive
6.0,497.87,81.62,96.85,1,D0182,Increase Vaccination Drive
3.0,407.03,87.44,68.69,1,D0452,Increase Vaccination Drive
61.0,356.97,73.22,97.23,1,D0675,Increase Vaccination Drive
42.0,68.19,84.03,76.54,1,D0303,Increase Vaccination Drive
129.0,233.56,92.44,56.91,1,D0685,Increase Vaccination Drive
179.0,462.66,87.78,85.4,1,D0611,Increase Vaccination Drive
251.0,313.78,72.76,80.57,1,D0019,Increase Vaccination Drive
276.0,329.71,64.93,86.58,1,D0299,Increase Vaccination Drive
256.0,380.51,75.61,77.57,1,D0048,Increase Vaccination Drive
232.0,419.57,30.12,72.49,1,D0169,Increase Vaccination Drive
33.0,214.66,64.96,53.04,1,D0354,Increase Vaccination Drive
200.0,77.26,67.24,72.97,1,D0205,Increase Vaccination Drive
294.0,454.13,75.74,70.31,1,D0397,Increase Vaccination Drive
124.0,263.76,75.88,50.71,1,D0495,Increase Vaccination Drive
254.0,358.59,39.52,84.05,1,D0244,Increase Vaccination Drive
249.0,307.81,79.41,76.86,1,D0341,Increase Vaccination Drive
82.0,23.79,70.17,60.21,1,D0371,Increase Vaccination Drive
203.0,2.18,36.14,63.01,1,D0102,Increase Vaccination Drive
6.0,499.96,57.22,82.45,1,D0601,Increase Vaccination Drive
296.0,362.46,83.43,82.45,1,D0715,Increase Vaccination Drive
282.0,189.99,92.48,87.76,1,D0161,Increase Vaccination Drive
119.0,423.17,64.03,62.37,1,D0460,Increase Vaccination Drive
181.0,53.91,42.37,70.04,1,D0676,Increase Vaccination Drive
21.0,126.33,58.62,84.61,1,D0326,Increase Vaccination Drive
143.0,197.99,60.57,96.27,1,D0081,Increase Vaccination Drive
281.0,134.14,59.87,68.16,1,D0248,Increase Vaccination Drive
276.0,207.31,85.69,61.3,1,D0441,Increase Vaccination Drive
122.0,454.77,61.08,84.37,1,D0623,Increase Vaccination Drive
89.0,187.05,85.66,60.98,1,D0709,Increase Vaccination Drive
198.0,76.44,98.43,61.84,1,D0420,Increase Vaccination Drive
255.0,302.04,47.72,87.72,1,D0482,Increase Vaccination Drive
93.0,290.87,91.57,62.93,1,D0165,Increase Vaccination Drive
16.0,395.33,90.85,83.61,1,D0530,Increase Vaccination Drive
86.0,354.69,76.91,50.13,1,D0180,Increase Vaccination Drive
198.0,468.41,85.23,70.14,1,D0078,Increase Vaccination Drive
19.0,397.01,98.49,52.12,1,D0207,Increase Vaccination Drive
235.0,240.84,96.3,63.1,1,D0630,Increase Vaccination Drive
294.0,467.58,83.11,92.88,1,D0508,Increase Vaccination Drive
286.0,356.6,75.28,59.73,1,D0103,Increase Vaccination Drive
289.0,394.72,71.5,82.44,1,D0527,Increase Vaccination Drive
55.0,9.16,67.28,50.35,1,D0693,Increase Vaccination Drive
137.0,29.02,49.66,75.31,1,D0493,Increase Vaccination Drive
37.0,465.4,56.5,94.1,1,D0345,Increase Vaccination Drive
164.0,308.05,90.36,87.72,1,D0482,Increase Vaccination Drive
29.0,348.58,41.73,86.35,1,D0203,Increase Vaccination Drive
113.0,430.95,97.27,60.75,1,D0720,Increase Vaccination Drive
181.0,478.42,56.46,83.9,1,D0324,Increase Vaccination Drive
37.0,322.2,57.54,68.69,1,D0452,Increase Vaccination Drive
146.0,208.04,56.82,62.37,1,D0460,Increase Vaccination Drive
210.0,430.71,37.73,89.34,1,D0179,Increase Vaccination Drive
84.0,268.66,82.55,80.47,1,D0663,Increase Vaccination Drive
197.0,391.87,64.62,76.18,1,D0132,Increase Vaccination Drive
256.0,164.77,90.82,81.58,1,D0247,Increase Vaccination Drive
38.0,85.85,88.38,77.65,1,D0313,Increase Vaccination Drive
92.0,387.33,72.22,68.16,1,D0248,Increase Vaccination Drive
240.0,71.66,42.76,57.29,1,D0579,Increase Vaccination Drive
286.0,64.89,47.12,51.22,1,D0289,Increase Vaccination Drive
224.0,302.98,71.8,86.35,1,D0643,Increase Vaccination Drive
256.0,270.82,33.7,73.19,1,D0484,Increase Vaccination Drive
56.0,331.19,97.95,86.58,1,D0299,Increase Vaccination Drive
242.0,45.14,38.82,50.61,1,D0007,Increase Vaccination Drive
216.0,174.41,57.61,59.63,1,D0099,Increase Vaccination Drive
282.0,43.93,71.78,78.27,1,D0050,Increase Vaccination Drive
226.0,440.61,98.7,82.45,1,D0715,Increase Vaccination Drive
298.0,355.12,66.0,75.58,1,D0083,Increase Vaccination Drive
75.0,147.23,48.94,83.52,1,D0036,Increase Vaccination Drive
137.0,464.57,66.07,50.75,1,D0133,Increase Vaccination Drive
